student,student_status,strategy,gain,old_utility,new_utility,regret_before,regret_after,old_bundle,new_bundle,desired_items,true_preferences,reported_preferences
33,5.0,promote_single_70,1.0,18.0,19.0,6.0,5.0,"[62, 67, 71]","[62, 70, 71]","[62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88]","[7.0, 5.0, 2.0, 2.0, 3.0, 5.0, 3.0, 3.0, 6.0, 6.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 4.0, 3.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0]","[6.0, 4.0, 1.0, 1.0, 2.0, 4.0, 2.0, 2.0, 7.0, 5.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
124,4.0,promote_single_53,1.0,23.0,24.0,6.0,5.0,"[34, 42, 49, 56]","[34, 49, 52, 53]","[9, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61]","[4.0, 3.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 3.0, 4.0, 4.0, 1.0, 5.0, 5.0, 1.0, 6.0, 6.0, 6.0, 6.0, 6.0, 3.0, 4.0, 3.0, 5.0, 1.0]","[3.0, 2.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 6.0, 6.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 2.0, 3.0, 3.0, 0.0, 4.0, 4.0, 0.0, 5.0, 7.0, 5.0, 5.0, 5.0, 2.0, 3.0, 2.0, 4.0, 0.0]"
50,5.0,boost_missed,1.0,17.0,18.0,6.0,5.0,"[67, 73, 84]","[62, 73, 84]","[62, 63, 67, 73, 82, 84]","[6.0, 2.0, 5.0, 6.0, 3.0, 6.0]","[7.0, 2.0, 3.0, 4.0, 3.0, 4.0]"
50,5.0,promote_single_62,1.0,17.0,18.0,6.0,5.0,"[67, 73, 84]","[62, 73, 84]","[62, 63, 67, 73, 82, 84]","[6.0, 2.0, 5.0, 6.0, 3.0, 6.0]","[7.0, 1.0, 4.0, 5.0, 2.0, 5.0]"
99,4.0,boost_missed,2.0,17.0,19.0,6.0,4.0,"[24, 42, 44]","[9, 41, 44, 60]","[9, 12, 13, 24, 41, 42, 44, 60, 61, 63, 67, 80, 81, 95]","[4.0, 2.0, 6.0, 4.0, 7.0, 7.0, 6.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[6.0, 2.0, 6.0, 2.0, 7.0, 5.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
99,4.0,demote_assigned,2.0,17.0,19.0,6.0,4.0,"[24, 42, 44]","[9, 41, 44, 60]","[9, 12, 13, 24, 41, 42, 44, 60, 61, 63, 67, 80, 81, 95]","[4.0, 2.0, 6.0, 4.0, 7.0, 7.0, 6.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[4.0, 2.0, 6.0, 1.0, 7.0, 4.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
99,4.0,promote_single_9,4.0,17.0,21.0,6.0,2.0,"[24, 42, 44]","[9, 24, 41, 44]","[9, 12, 13, 24, 41, 42, 44, 60, 61, 63, 67, 80, 81, 95]","[4.0, 2.0, 6.0, 4.0, 7.0, 7.0, 6.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[7.0, 1.0, 5.0, 3.0, 6.0, 6.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
99,4.0,promote_single_80,2.0,17.0,19.0,6.0,4.0,"[24, 42, 44]","[24, 41, 44, 80]","[9, 12, 13, 24, 41, 42, 44, 60, 61, 63, 67, 80, 81, 95]","[4.0, 2.0, 6.0, 4.0, 7.0, 7.0, 6.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[3.0, 1.0, 5.0, 3.0, 6.0, 6.0, 5.0, 1.0, 1.0, 1.0, 1.0, 7.0, 1.0, 1.0]"
145,3.0,boost_missed,6.0,14.0,20.0,6.0,0.0,"[21, 35]","[21, 35, 63]","[21, 35, 63]","[7.0, 7.0, 6.0]","[5.0, 5.0, 7.0]"
145,3.0,only_missed,6.0,14.0,20.0,6.0,0.0,"[21, 35]","[21, 35, 63]","[21, 35, 63]","[7.0, 7.0, 6.0]","[0.0, 0.0, 7.0]"
145,3.0,demote_assigned,6.0,14.0,20.0,6.0,0.0,"[21, 35]","[21, 35, 63]","[21, 35, 63]","[7.0, 7.0, 6.0]","[4.0, 4.0, 6.0]"
145,3.0,promote_single_63,6.0,14.0,20.0,6.0,0.0,"[21, 35]","[21, 35, 63]","[21, 35, 63]","[7.0, 7.0, 6.0]","[6.0, 6.0, 7.0]"
172,3.0,boost_missed,3.0,19.0,22.0,6.0,3.0,"[46, 49, 50, 57]","[46, 50, 57, 70]","[12, 14, 46, 49, 50, 52, 55, 56, 57, 58, 69, 70]","[3.0, 7.0, 7.0, 2.0, 7.0, 3.0, 3.0, 2.0, 3.0, 3.0, 2.0, 5.0]","[3.0, 7.0, 5.0, 0.0, 5.0, 5.0, 3.0, 2.0, 1.0, 5.0, 2.0, 7.0]"
172,3.0,demote_assigned,2.0,19.0,21.0,6.0,4.0,"[46, 49, 50, 57]","[46, 49, 50, 70]","[12, 14, 46, 49, 50, 52, 55, 56, 57, 58, 69, 70]","[3.0, 7.0, 7.0, 2.0, 7.0, 3.0, 3.0, 2.0, 3.0, 3.0, 2.0, 5.0]","[3.0, 7.0, 4.0, 0.0, 4.0, 3.0, 3.0, 2.0, 0.0, 3.0, 2.0, 5.0]"
172,3.0,promote_single_58,1.0,19.0,20.0,6.0,5.0,"[46, 49, 50, 57]","[46, 50, 57, 58]","[12, 14, 46, 49, 50, 52, 55, 56, 57, 58, 69, 70]","[3.0, 7.0, 7.0, 2.0, 7.0, 3.0, 3.0, 2.0, 3.0, 3.0, 2.0, 5.0]","[2.0, 6.0, 6.0, 1.0, 6.0, 2.0, 2.0, 1.0, 2.0, 7.0, 1.0, 4.0]"
172,3.0,promote_single_70,3.0,19.0,22.0,6.0,3.0,"[46, 49, 50, 57]","[46, 50, 57, 70]","[12, 14, 46, 49, 50, 52, 55, 56, 57, 58, 69, 70]","[3.0, 7.0, 7.0, 2.0, 7.0, 3.0, 3.0, 2.0, 3.0, 3.0, 2.0, 5.0]","[2.0, 6.0, 6.0, 1.0, 6.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 7.0]"
207,1.0,boost_missed,6.0,14.0,20.0,6.0,0.0,"[7, 11, 26]","[7, 11, 26, 29, 91]","[7, 11, 26, 29, 91, 94]","[5.0, 6.0, 3.0, 3.0, 3.0, 3.0]","[3.0, 4.0, 1.0, 5.0, 5.0, 3.0]"
207,1.0,demote_assigned,6.0,14.0,20.0,6.0,0.0,"[7, 11, 26]","[7, 11, 26, 29, 91]","[7, 11, 26, 29, 91, 94]","[5.0, 6.0, 3.0, 3.0, 3.0, 3.0]","[2.0, 3.0, 0.0, 3.0, 3.0, 3.0]"
207,1.0,promote_single_29,3.0,14.0,17.0,6.0,3.0,"[7, 11, 26]","[7, 11, 26, 29]","[7, 11, 26, 29, 91, 94]","[5.0, 6.0, 3.0, 3.0, 3.0, 3.0]","[4.0, 5.0, 2.0, 7.0, 2.0, 2.0]"
207,1.0,promote_single_91,3.0,14.0,17.0,6.0,3.0,"[7, 11, 26]","[7, 11, 26, 91]","[7, 11, 26, 29, 91, 94]","[5.0, 6.0, 3.0, 3.0, 3.0, 3.0]","[4.0, 5.0, 2.0, 2.0, 7.0, 2.0]"
77,4.0,demote_assigned,3.0,16.0,19.0,5.0,2.0,"[60, 62, 68]","[13, 60, 68, 70]","[13, 60, 62, 68, 70]","[4.0, 4.0, 6.0, 6.0, 5.0]","[4.0, 1.0, 3.0, 3.0, 5.0]"
89,4.0,promote_single_54,2.0,20.0,22.0,5.0,3.0,"[16, 48, 57, 58]","[16, 48, 54, 57]","[16, 41, 42, 43, 44, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88]","[7.0, 3.0, 3.0, 1.0, 1.0, 6.0, 1.0, 1.0, 2.0, 4.0, 4.0, 4.0, 4.0, 5.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[6.0, 2.0, 2.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 3.0, 7.0, 3.0, 3.0, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
89,4.0,promote_single_68,1.0,20.0,21.0,5.0,4.0,"[16, 48, 57, 58]","[16, 48, 57, 68]","[16, 41, 42, 43, 44, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88]","[7.0, 3.0, 3.0, 1.0, 1.0, 6.0, 1.0, 1.0, 2.0, 4.0, 4.0, 4.0, 4.0, 5.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[6.0, 2.0, 2.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 3.0, 3.0, 3.0, 3.0, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
162,3.0,boost_missed,3.0,17.0,20.0,5.0,2.0,"[34, 36, 49, 59]","[35, 36, 50, 51]","[12, 13, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 69, 70, 92, 94, 95]","[1.0, 1.0, 7.0, 7.0, 6.0, 5.0, 5.0, 5.0, 1.0, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 2.0, 2.0, 1.0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 5.0, 7.0, 4.0, 5.0, 5.0, 5.0, 1.0, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 2.0, 2.0, 1.0, 5.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
162,3.0,demote_assigned,1.0,17.0,18.0,5.0,4.0,"[34, 36, 49, 59]","[35, 42, 50, 51]","[12, 13, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 69, 70, 92, 94, 95]","[1.0, 1.0, 7.0, 7.0, 6.0, 5.0, 5.0, 5.0, 1.0, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 2.0, 2.0, 1.0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 4.0, 7.0, 3.0, 5.0, 5.0, 5.0, 1.0, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 6.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 3.0, 2.0, 2.0, 1.0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
162,3.0,promote_single_35,3.0,17.0,20.0,5.0,2.0,"[34, 36, 49, 59]","[35, 36, 49, 50]","[12, 13, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 69, 70, 92, 94, 95]","[1.0, 1.0, 7.0, 7.0, 6.0, 5.0, 5.0, 5.0, 1.0, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 2.0, 2.0, 1.0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 6.0, 7.0, 5.0, 4.0, 4.0, 4.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
162,3.0,promote_single_50,3.0,17.0,20.0,5.0,2.0,"[34, 36, 49, 59]","[35, 36, 49, 50]","[12, 13, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 69, 70, 92, 94, 95]","[1.0, 1.0, 7.0, 7.0, 6.0, 5.0, 5.0, 5.0, 1.0, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 2.0, 2.0, 1.0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 6.0, 6.0, 5.0, 4.0, 4.0, 4.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
148,3.0,boost_missed,1.0,29.0,30.0,4.0,3.0,"[8, 28, 34, 39, 59]","[7, 28, 35, 38, 60]","[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 89, 90, 91, 92, 93, 94, 95]","[3.0, 3.0, 2.0, 4.0, 4.0, 2.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 5.0, 7.0, 7.0, 3.0, 3.0, 3.0, 3.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 1.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 5.0, 2.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 2.0, 3.0, 3.0, 6.0, 5.0, 4.0, 6.0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, 3.0, 3.0, 4.0, 3.0]","[3.0, 1.0, 2.0, 4.0, 4.0, 2.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 5.0, 5.0, 7.0, 3.0, 3.0, 3.0, 3.0, 5.0, 7.0, 7.0, 7.0, 7.0, 5.0, 1.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 5.0, 2.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 3.0, 6.0, 2.0, 3.0, 3.0, 7.0, 5.0, 4.0, 7.0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, 3.0, 3.0, 4.0, 3.0]"
148,3.0,promote_single_36,1.0,29.0,30.0,4.0,3.0,"[8, 28, 34, 39, 59]","[8, 28, 35, 36, 60]","[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 89, 90, 91, 92, 93, 94, 95]","[3.0, 3.0, 2.0, 4.0, 4.0, 2.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 5.0, 7.0, 7.0, 3.0, 3.0, 3.0, 3.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 1.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 5.0, 2.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 2.0, 3.0, 3.0, 6.0, 5.0, 4.0, 6.0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, 3.0, 3.0, 4.0, 3.0]","[2.0, 2.0, 1.0, 3.0, 3.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 6.0, 6.0, 2.0, 2.0, 2.0, 2.0, 6.0, 6.0, 7.0, 6.0, 6.0, 6.0, 0.0, 3.0, 3.0, 3.0, 1.0, 3.0, 3.0, 4.0, 1.0, 3.0, 3.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 1.0, 2.0, 2.0, 5.0, 4.0, 3.0, 5.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 2.0, 2.0, 3.0, 2.0]"
148,3.0,promote_single_64,1.0,29.0,30.0,4.0,3.0,"[8, 28, 34, 39, 59]","[8, 28, 35, 39, 64]","[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 89, 90, 91, 92, 93, 94, 95]","[3.0, 3.0, 2.0, 4.0, 4.0, 2.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 5.0, 7.0, 7.0, 3.0, 3.0, 3.0, 3.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 1.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 5.0, 2.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 2.0, 3.0, 3.0, 6.0, 5.0, 4.0, 6.0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, 3.0, 3.0, 4.0, 3.0]","[2.0, 2.0, 1.0, 3.0, 3.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 6.0, 6.0, 2.0, 2.0, 2.0, 2.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 0.0, 3.0, 3.0, 3.0, 1.0, 3.0, 3.0, 4.0, 1.0, 3.0, 3.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 1.0, 2.0, 2.0, 7.0, 4.0, 3.0, 5.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 2.0, 2.0, 3.0, 2.0]"
148,3.0,promote_single_67,1.0,29.0,30.0,4.0,3.0,"[8, 28, 34, 39, 59]","[7, 28, 35, 39, 67]","[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 89, 90, 91, 92, 93, 94, 95]","[3.0, 3.0, 2.0, 4.0, 4.0, 2.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 5.0, 7.0, 7.0, 3.0, 3.0, 3.0, 3.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 1.0, 4.0, 4.0, 4.0, 2.0, 4.0, 4.0, 5.0, 2.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 2.0, 3.0, 3.0, 6.0, 5.0, 4.0, 6.0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, 3.0, 3.0, 4.0, 3.0]","[2.0, 2.0, 1.0, 3.0, 3.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 6.0, 6.0, 2.0, 2.0, 2.0, 2.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 0.0, 3.0, 3.0, 3.0, 1.0, 3.0, 3.0, 4.0, 1.0, 3.0, 3.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 1.0, 2.0, 2.0, 5.0, 4.0, 3.0, 7.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 2.0, 2.0, 3.0, 2.0]"
220,1.0,boost_missed,4.0,22.0,26.0,4.0,0.0,"[0, 8, 26, 89]","[0, 7, 10, 26]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 26, 27, 30, 31, 32, 33, 89, 90, 91, 92, 93, 94, 95]","[7.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 6.0, 6.0, 1.0, 6.0, 6.0, 3.0, 6.0, 7.0, 5.0, 3.0, 3.0, 4.0, 4.0, 2.0, 2.0, 4.0, 4.0, 2.0, 5.0, 5.0]","[5.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 6.0, 4.0, 1.0, 7.0, 6.0, 3.0, 7.0, 5.0, 5.0, 3.0, 3.0, 4.0, 4.0, 0.0, 2.0, 4.0, 4.0, 2.0, 5.0, 5.0]"
220,1.0,only_missed,4.0,22.0,26.0,4.0,0.0,"[0, 8, 26, 89]","[0, 8, 10, 26]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 26, 27, 30, 31, 32, 33, 89, 90, 91, 92, 93, 94, 95]","[7.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 6.0, 6.0, 1.0, 6.0, 6.0, 3.0, 6.0, 7.0, 5.0, 3.0, 3.0, 4.0, 4.0, 2.0, 2.0, 4.0, 4.0, 2.0, 5.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
220,1.0,promote_single_10,4.0,22.0,26.0,4.0,0.0,"[0, 8, 26, 89]","[0, 8, 10, 26]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 26, 27, 30, 31, 32, 33, 89, 90, 91, 92, 93, 94, 95]","[7.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 6.0, 6.0, 1.0, 6.0, 6.0, 3.0, 6.0, 7.0, 5.0, 3.0, 3.0, 4.0, 4.0, 2.0, 2.0, 4.0, 4.0, 2.0, 5.0, 5.0]","[6.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 5.0, 5.0, 0.0, 7.0, 5.0, 2.0, 5.0, 6.0, 4.0, 2.0, 2.0, 3.0, 3.0, 1.0, 1.0, 3.0, 3.0, 1.0, 4.0, 4.0]"
220,1.0,promote_single_13,4.0,22.0,26.0,4.0,0.0,"[0, 8, 26, 89]","[0, 8, 13, 26]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 26, 27, 30, 31, 32, 33, 89, 90, 91, 92, 93, 94, 95]","[7.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0, 6.0, 6.0, 1.0, 6.0, 6.0, 3.0, 6.0, 7.0, 5.0, 3.0, 3.0, 4.0, 4.0, 2.0, 2.0, 4.0, 4.0, 2.0, 5.0, 5.0]","[6.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 5.0, 5.0, 0.0, 5.0, 5.0, 2.0, 7.0, 6.0, 4.0, 2.0, 2.0, 3.0, 3.0, 1.0, 1.0, 3.0, 3.0, 1.0, 4.0, 4.0]"
